SchCode,Year,CountOfSSN,SumOfFTE,TeachersFullyLicCnt,TeachersProvCredCnt,TeachersEmgcyCredCnt,TeachersRegSum,TeachersHeadCnt,TeachersAdminSum,TeacherSupSum,TeacherSpedSum,TeachersMiscSum,TeachersCounsSum,TeachersLibrSum,TeachersFullyLicPct,TeachersProvCredPct,TeachersEmgcyCredPct,TeachersRegPct,TeachersHeadPct,TeachersAdminPct,TeachersSupPct,TeachersSpedPct,TeachersMiscPct,TeachersCounsPct,TeachersLibrPct,AvgTerm,AvgAge,MasterCnt,DoctorCnt,ClassesTaughtByNotHQT,TotalClassPeriods,ClassesTaughtByHQTPct,ClassesNotTaughtBYHQTPct,TotalTerm,RosterCount,RegularRatio,SPEDRatio,Staff5Years,PrincipalCount,TotalofPeriods,TotofPeriodsNotTaughtbyHQV6Z,ClassNotTaughtbyHQTchrs
"100","2013",45,38.5,37,0,2,32.5,39,3,0,6,0,2,1,.94871795,0,.05128205,.84415584,.86666667,.07792208,0,.15584416,0,.05194805,.02597403,14.289744,0,12,0,0,0,0,0,557.3,39,17.538462,7,22,1,157,13,.08280255
"101","2013",36,29,30,0,0,22,30,3,1,6,0,2,1,1,0,0,.75862069,.83333333,.10344828,.03448276,.20689655,0,.06896552,.03448276,16.51,0,10,0,0,0,0,0,495.3,30,19.545455,6.1666667,20,2,100,0,0
"102","2013",22,17.5,18,0,0,13.5,18,2,0,4,0,1,1,1,0,0,.77142857,.81818182,.11428571,0,.22857143,0,.05714286,.05714286,14.816667,0,9,0,0,0,0,0,266.7,18,16.518519,6.25,13,1,87,0,0
"103","2013",31,23,23,0,0,20,23,5,1,2,0,2,1,1,0,0,.86956522,.74193548,.2173913,.04347826,.08695652,0,.08695652,.04347826,12.243478,0,8,0,0,0,0,0,281.6,23,17.75,9.5,14,1,96,24,.25
"104","2013",32,23,23,0,0,16,23,6,1,6,0,2,1,1,0,0,.69565217,.71875,.26086957,.04347826,.26086957,0,.08695652,.04347826,15.069565,0,4,1,0,0,0,0,346.6,23,18.6875,5.8333333,17,2,83,0,0
"105","2013",56,46,45,0,1,36,46,7,2,8,0,2,1,.97826087,0,.02173913,.7826087,.82142857,.15217391,.04347826,.17391304,0,.04347826,.02173913,12.980435,0,12,0,0,0,0,0,597.1,46,19.833333,11.875,27,2,156,11,.07051282
"106","2013",161,135,134,0,1,105,135,13,12,18,2,10,1,.99259259,0,.00740741,.77777778,.83850932,.0962963,.08888889,.13333333,.01481481,.07407407,.00740741,15.360741,0,52,1,0,0,0,0,2073.7,135,20.904762,13.444444,98,2,306,14,.04575163
"107","2013",38,33.5,33,0,1,29.5,34,3,0,4,0,1,0,.97058824,0,.02941176,.88059701,.89473684,.08955224,0,.11940299,0,.02985075,0,10.426471,0,13,0,0,0,0,0,354.5,34,16.20339,8,17,2,120,0,0
"108","2013",33,28.5,29,0,0,25,29,3,.5,3,0,1,0,1,0,0,.87719298,.87878788,.10526316,.01754386,.10526316,0,.03508772,0,13.175862,0,8,0,0,0,0,0,382.1,29,19.6,7.3333333,18,1,88,0,0
"109","2013",23,18.5,19,0,0,17,19,2,.5,1,0,1,1,1,0,0,.91891892,.82608696,.10810811,.02702703,.05405405,0,.05405405,.05405405,15.636842,0,2,1,0,0,0,0,297.1,19,20.823529,8,15,3,91,0,0
"110","2013",30,23.5,23,0,1,16,24,4,.5,7,0,2,0,.95833333,0,.04166667,.68085106,.8,.17021277,.0212766,.29787234,0,.08510638,0,14.045833,0,9,0,0,0,0,0,337.1,24,11.875,7.8571429,13,2,96,15,.15625
"111","2013",27,23,23,0,0,18,23,2,1,4,0,1,1,1,0,0,.7826087,.85185185,.08695652,.04347826,.17391304,0,.04347826,.04347826,14.743478,0,7,0,0,0,0,0,339.1,23,20.388889,9.5,16,2,113,5,.04424779
"112","2013",46,39.5,39,0,1,28,40,2,4.5,7,0,3,1,.975,0,.025,.70886076,.86956522,.05063291,.11392405,.17721519,0,.07594937,.02531646,15.195,0,17,0,0,0,0,0,607.8,40,18.857143,6.4285714,24,1,135,0,0
"113","2013",28,24,24,0,0,17,24,2,1,6,0,2,0,1,0,0,.70833333,.85714286,.08333333,.04166667,.25,0,.08333333,0,18.416667,0,9,0,0,0,0,0,442,24,18.941176,6.3333333,16,1,115,0,0
"114","2013",33,27.5,29,0,0,22.5,29,3,1,4,0,1,0,1,0,0,.81818182,.87878788,.10909091,.03636364,.14545455,0,.03636364,0,15.958621,0,12,0,0,0,0,0,462.8,29,19.6,7.75,20,2,118,0,0
"115","2013",81,60,60,0,0,41,60,12,3,16,2,6,1,1,0,0,.68333333,.74074074,.2,.05,.26666667,.03333333,.1,.01666667,16.11,0,20,0,0,0,0,0,966.6,60,17.463415,9.125,46,2,163,26,.1595092
"116","2013",66,52,52,0,1,45.5,53,6,.5,6,0,6,1,.98113208,0,.01886792,.875,.8030303,.11538462,.00961538,.11538462,0,.11538462,.01923077,14.056604,0,21,1,0,0,0,0,745,53,19.582418,12.333333,31,1,194,7,.03608247
"117","2013",32,27,27,0,0,21,27,3,2,4,0,1,1,1,0,0,.77777778,.84375,.11111111,.07407407,.14814815,0,.03703704,.03703704,12.411111,0,13,0,0,0,0,0,335.1,27,18.285714,5,12,2,115,0,0
"118","2013",73,62,61,0,1,52,62,5,2,8,0,5,1,.98387097,0,.01612903,.83870968,.84931507,.08064516,.03225806,.12903226,0,.08064516,.01612903,12.379032,0,27,1,0,0,0,0,767.5,62,18.096154,11.375,37,2,321,52,.16199377
"119","2013",83,68.5,68,0,1,56.5,69,8,0,12,0,6,0,.98550725,0,.01449275,.82481752,.8313253,.11678832,0,.17518248,0,.08759124,0,12.528986,0,30,1,0,0,0,0,864.5,69,19.699115,12,43,2,270,17,.06296296
"120","2013",24,21,21,0,0,16,21,1.5,1,4,0,1,0,1,0,0,.76190476,.875,.07142857,.04761905,.19047619,0,.04761905,0,13.67619,0,11,0,0,0,0,0,287.2,21,16.3125,5.5,12,2,76,0,0
"121","2013",47,40,40,0,0,29,40,4,5,6,0,2,1,1,0,0,.725,.85106383,.1,.125,.15,0,.05,.025,12.5425,0,13,0,0,0,0,0,501.7,40,19.62069,7.1666667,28,2,144,0,0
"122","2013",23,17,18,0,0,13.5,18,3,.5,3,0,1,1,1,0,0,.79411765,.7826087,.17647059,.02941176,.17647059,0,.05882353,.05882353,8.5555556,0,4,0,0,0,0,0,154,18,19.851852,6,8,2,65,0,0
"123","2013",40,36,35,0,1,31,36,3,1,4,0,1,0,.97222222,0,.02777778,.86111111,.9,.08333333,.02777778,.11111111,0,.02777778,0,9.4333333,0,17,0,0,0,0,0,339.6,36,17.774194,7.5,18,2,130,6,.04615385
"124","2013",44,36,37,0,0,29.5,37,4,2.5,4,0,2,1,1,0,0,.81944444,.84090909,.11111111,.06944444,.11111111,0,.05555556,.02777778,16.002703,0,10,0,0,0,0,0,592.1,37,22.237288,3.75,28,1,134,0,0
"125","2013",25,22,19,0,3,18,22,1.5,1,3,0,1,0,.86363636,0,.13636364,.81818182,.88,.06818182,.04545455,.13636364,0,.04545455,0,13.036364,0,7,0,0,0,0,0,286.8,22,20.722222,9.3333333,11,1,110,0,0
"126","2013",62,52.5,53,0,0,42,53,5,4.5,6,0,3,1,1,0,0,.8,.85483871,.0952381,.08571429,.11428571,0,.05714286,.01904762,14.284906,0,20,0,0,0,0,0,757.1,53,19.02381,10.5,38,1,288,22,.07638889
"127","2013",28,22.5,24,0,0,17.5,24,2,0,5,0,1,.5,1,0,0,.77777778,.85714286,.08888889,0,.22222222,0,.04444444,.02222222,14.004167,0,7,0,0,0,0,0,336.1,24,16.342857,5.4,15,3,70,0,0
"128","2013",25,21,21,0,0,18,21,1.5,1,2,0,1,1,1,0,0,.85714286,.84,.07142857,.04761905,.0952381,0,.04761905,.04761905,12.371429,0,5,0,0,0,0,0,259.8,21,17,11.5,12,1,92,6,.06521739
"129","2013",30,26,25,0,1,22,26,2,1,3,0,1,1,.96153846,0,.03846154,.84615385,.86666667,.07692308,.03846154,.11538462,0,.03846154,.03846154,7.7615385,0,14,0,0,0,0,0,201.8,26,18.681818,7.3333333,10,3,90,0,0
"130","2013",30,26,26,0,0,22,26,2,0,4,0,2,0,1,0,0,.84615385,.86666667,.07692308,0,.15384615,0,.07692308,0,14.407692,0,9,0,0,0,0,0,374.6,26,18.772727,8,19,1,109,0,0
"131","2013",32,27,28,0,0,19,28,2,2,6,0,1,1,1,0,0,.7037037,.875,.07407407,.07407407,.22222222,0,.03703704,.03703704,10.610714,0,13,0,0,0,0,0,297.1,28,17.842105,5.3333333,15,2,104,0,0
"133","2013",21,17,17,0,0,14,17,2,1,2,0,1,1,1,0,0,.82352941,.80952381,.11764706,.05882353,.11764706,0,.05882353,.05882353,19.094118,0,8,0,0,0,0,0,324.6,17,11.357143,4.5,14,1,44,4,.09090909
"134","2013",30,26,25,0,1,18,26,2,2,6,0,1,1,.96153846,0,.03846154,.69230769,.86666667,.07692308,.07692308,.23076923,0,.03846154,.03846154,16.346154,0,5,2,0,0,0,0,425,26,18.222222,7.1666667,20,2,83,0,0
"135","2013",36,29,30,0,0,22,30,3,2,5,0,2,1,1,0,0,.75862069,.83333333,.10344828,.06896552,.17241379,0,.06896552,.03448276,16.293333,0,6,0,0,0,0,0,488.8,30,21.045455,7.2,23,2,155,15,.09677419
"136","2013",43,36.5,37,0,0,32.5,37,3,0,4,0,2,1,1,0,0,.89041096,.86046512,.08219178,0,.10958904,0,.05479452,.02739726,16.940541,0,14,1,0,0,0,0,626.8,37,18.738462,8.5,25,2,126,0,0
"137","2013",38,32,32,0,0,27,32,2,0,5,0,2.5,1,1,0,0,.84375,.84210526,.0625,0,.15625,0,.078125,.03125,12.2125,0,11,0,0,0,0,0,390.8,32,20.259259,8.2,19,1,133,0,0
"138","2013",120,101,96,0,6,81,102,8,3,17,2,7,1,.94117647,0,.05882353,.8019802,.85,.07920792,.02970297,.16831683,.01980198,.06930693,.00990099,15.392157,0,39,1,0,0,0,0,1570,102,19.691358,9.5294118,59,1,321,27,.08411215
"139","2013",59,44.5,42,0,3,36.5,45,10,0,8,0,3,1,.93333333,0,.06666667,.82022472,.76271186,.2247191,0,.17977528,0,.06741573,.02247191,12.957778,0,13,1,0,0,0,0,583.1,45,19.726027,12,27,1,177,31,.17514124
"140","2013",29,25,25,0,0,22,25,2,0,3,0,1,1,1,0,0,.88,.86206897,.08,0,.12,0,.04,.04,14.484,0,10,0,0,0,0,0,362.1,25,20.318182,6.6666667,21,1,114,0,0
"141","2013",24,20,20,0,0,18,20,2,0,2,0,1,1,1,0,0,.9,.83333333,.1,0,.1,0,.05,.05,17.185,0,5,0,0,0,0,0,343.7,20,19.722222,10.5,11,1,85,0,0
"142","2013",25,22,21,0,2,17,23,1,1,4,0,1,0,.91304348,0,.08695652,.77272727,.92,.04545455,.04545455,.18181818,0,.04545455,0,16.36087,0,6,0,0,0,0,0,376.3,23,15.941176,7.25,14,2,90,0,0
"143","2013",26,22,20,0,2,18,22,2,1,3,0,1,1,.90909091,0,.09090909,.81818182,.84615385,.09090909,.04545455,.13636364,0,.04545455,.04545455,13.509091,0,8,0,0,0,0,0,297.2,22,16.611111,7.3333333,15,2,67,4,.05970149
"145","2013",22,19,19,0,0,15,19,2,2,2,0,.5,0,1,0,0,.78947368,.86363636,.10526316,.10526316,.10526316,0,.02631579,0,14.789474,0,6,0,0,0,0,0,281,19,14.466667,6,12,2,68,0,0
"146","2013",100,82,82,0,0,65,82,9,3,14,2,6,1,1,0,0,.79268293,.82,.1097561,.03658537,.17073171,.02439024,.07317073,.01219512,14.889024,0,31,2,0,0,0,0,1220.9,82,20.030769,8.9285714,61,2,307,12,.03908795
"147","2013",30,27,27,0,0,18,27,2,2,7,0,1,0,1,0,0,.66666667,.9,.07407407,.07407407,.25925926,0,.03703704,0,13.277778,0,6,0,0,0,0,0,358.5,27,17.222222,6,19,1,101,0,0
"148","2013",51,42,42,0,0,33,42,5,1,8,0,3,.5,1,0,0,.78571429,.82352941,.11904762,.02380952,.19047619,0,.07142857,.01190476,13.919048,0,18,1,0,0,0,0,584.6,42,16.545455,10.125,25,3,246,59,.2398374
"149","2013",4,35,35,0,0,25,35,4,6,4,0,1,1,1,0,0,.25,1,0,0,.75,0,0,0,7,0,21,0,0,0,0,0,19.9,4,18.2,7.25,20,1,107,6,.05607477
"150","2013",31,26.5,27,0,0,23.5,27,2,1,2,0,1,.5,1,0,0,.88679245,.87096774,.0754717,.03773585,.0754717,0,.03773585,.01886792,11.896296,0,13,0,0,0,0,0,321.2,27,19.574468,11.5,19,1,118,0,0
"152","2013",63,53,53,0,0,42,53,5,4,7,0,4,1,1,0,0,.79245283,.84126984,.09433962,.0754717,.13207547,0,.0754717,.01886792,17.424528,0,25,0,0,0,0,0,923.5,53,17.47619,11.857143,41,1,285,56,.19649123
"153","2013",40,35,34,0,1,30,35,2,0,5,0,2,1,.97142857,0,.02857143,.85714286,.875,.05714286,0,.14285714,0,.05714286,.02857143,13.694286,0,14,0,0,0,0,0,479.3,35,18.966667,7.8,24,1,120,0,0
"154","2013",81,64,64,0,2,53,66,7,1,10,2,5,1,.96969697,0,.03030303,.828125,.81481481,.109375,.015625,.15625,.03125,.078125,.015625,12.559091,0,27,0,0,0,0,0,828.9,66,19.811321,12.1,34,1,304,38,.125
"155","2013",28,24,23,0,1,20,24,2,0,4,0,1,1,.95833333,0,.04166667,.83333333,.85714286,.08333333,0,.16666667,0,.04166667,.04166667,12.866667,0,9,0,0,0,0,0,308.8,24,18.2,5.5,13,2,104,5,.04807692
"200","2013",26,21,20,0,1,14,21,3,0,7,0,1,1,.95238095,0,.04761905,.66666667,.80769231,.14285714,0,.33333333,0,.04761905,.04761905,12.92381,0,7,0,0,0,0,0,271.4,21,18.642857,6.5714286,14,2,105,0,0
"201","2013",46,38,30,0,8,31,38,4,0,7,0,3,1,.78947368,0,.21052632,.81578947,.82608696,.10526316,0,.18421053,0,.07894737,.02631579,11.497368,0,16,0,0,0,0,0,436.9,38,16.16129,11.714286,24,1,167,5,.02994012
"202","2013",81,62,59,0,4,46.5,63,8,3.5,12,3,6,1,.93650794,0,.06349206,.75,.77777778,.12903226,.05645161,.19354839,.0483871,.09677419,.01612903,12.355556,0,23,2,0,0,0,0,778.4,63,20.709677,10.833333,42,2,246,43,.17479675
"203","2013",55,49,49,0,0,38,49,3,1,10,0,2,1,1,0,0,.7755102,.89090909,.06122449,.02040816,.20408163,0,.04081633,.02040816,13.42449,0,13,0,0,0,0,0,657.8,49,18.894737,9.9,34,2,208,2,.00961538
"204","2013",51,43,42,0,1,34,43,4,1,8,2,2,0,.97674419,0,.02325581,.79069767,.84313725,.09302326,.02325581,.18604651,.04651163,.04651163,0,14.913953,0,12,0,0,0,0,0,641.3,43,19.735294,12.125,29,1,205,20,.09756098
"206","2013",20,15,15,0,0,11,15,2,0,4,1,1,1,1,0,0,.73333333,.75,.13333333,0,.26666667,.06666667,.06666667,.06666667,18.773333,0,7,0,0,0,0,0,281.6,15,15.909091,5.75,13,1,55,0,0
"207","2013",76,65,61,0,5,47,66,4,8,10,1,4,1,.92424242,0,.07575758,.72307692,.86842105,.06153846,.12307692,.15384615,.01538462,.06153846,.01538462,12.018182,0,19,0,0,0,0,0,793.2,66,19,7.6,35,1,214,5,.02336449
"208","2013",47,40.5,39,0,2,31,41,2,1.5,8,0,3,1,.95121951,0,.04878049,.7654321,.87234043,.04938272,.03703704,.19753086,0,.07407407,.02469136,14.168293,0,20,0,0,0,0,0,580.9,41,17.903226,6.5,23,1,156,27,.17307692
"209","2013",43,37,37,0,0,32,37,3,0,5,0,2,1,1,0,0,.86486486,.86046512,.08108108,0,.13513514,0,.05405405,.02702703,15.827027,0,10,0,0,0,0,0,585.6,37,18.5625,9.8,26,1,139,0,0
"210","2013",33,28,28,0,0,22,28,2,0,6,0,2,1,1,0,0,.78571429,.84848485,.07142857,0,.21428571,0,.07142857,.03571429,20.567857,0,6,0,0,0,0,0,575.9,28,18.045455,6.6666667,26,2,147,0,0
"211","2013",36,31,31,0,0,24,31,3,1,6,0,2,0,1,0,0,.77419355,.86111111,.09677419,.03225806,.19354839,0,.06451613,0,11.422581,0,15,0,0,0,0,0,354.1,31,16.541667,6.8333333,19,2,108,8,.07407407
"212","2013",55,49,47,0,2,34,49,3,1,14,0,2,1,.95918367,0,.04081633,.69387755,.89090909,.06122449,.02040816,.28571429,0,.04081633,.02040816,13.15102,0,17,0,0,0,0,0,644.4,49,16.794118,5.3571429,28,1,173,4,.02312139
"214","2013",153,128,120,0,8,82,128,9,16,30,5,9,2,.9375,0,.0625,.640625,.83660131,.0703125,.125,.234375,.0390625,.0703125,.015625,13.199219,0,50,0,0,0,0,0,1689.5,128,19.134146,8.4333333,82,1,477,65,.13626834
"215","2013",44,38,38,0,0,31,38,3,1,6,0,2,1,1,0,0,.81578947,.86363636,.07894737,.02631579,.15789474,0,.05263158,.02631579,13.965789,0,12,1,0,0,0,0,530.7,38,19.870968,9.1666667,19,2,161,0,0
"216","2013",156,134,130,0,4,104,134,10,3,27,4,6,2,.97014925,0,.02985075,.7761194,.85897436,.07462687,.02238806,.20149254,.02985075,.04477612,.01492537,12.991791,0,53,2,0,0,0,0,1740.9,134,20.759615,10.592593,85,2,483,41,.08488613
"217","2013",43,37,37,0,0,33,37,3,0,4,0,2,1,1,0,0,.89189189,.86046512,.08108108,0,.10810811,0,.05405405,.02702703,14.305405,0,15,0,0,0,0,0,529.3,37,19.484848,7.75,24,2,114,0,0
"218","2013",136,114.5,115,0,1,94.5,116,9,4,16,3,6,2,.99137931,0,.00862069,.82532751,.85294118,.07860262,.0349345,.13973799,.02620087,.05240175,.01746725,13.205172,0,53,1,0,0,0,0,1531.8,116,19.62963,10.3125,77,1,469,37,.07889126
"219","2013",53,45.5,46,0,0,36.5,46,4,3,6,0,3,0,1,0,0,.8021978,.86792453,.08791209,.06593407,.13186813,0,.06593407,0,15.284783,0,19,0,0,0,0,0,703.1,46,21.753425,13,33,1,168,7,.04166667
"220","2013",37,32,32,0,1,25,33,2,0,7,0,2,0,.96969697,0,.03030303,.78125,.89189189,.0625,0,.21875,0,.0625,0,16.984848,0,6,0,0,0,0,0,560.5,33,16.92,6.7142857,23,1,113,3,.02654867
"221","2013",46,41,40,0,1,34,41,3,0,7,0,2,0,.97560976,0,.02439024,.82926829,.89130435,.07317073,0,.17073171,0,.04878049,0,14.529268,0,19,0,0,0,0,0,595.7,41,19.852941,6.2857143,17,1,170,0,0
"222","2013",52,45,43,0,2,34,45,3,1,10,0,3,1,.95555556,0,.04444444,.75555556,.86538462,.06666667,.02222222,.22222222,0,.06666667,.02222222,10.455556,0,14,0,0,0,0,0,470.5,45,19.588235,7,30,2,117,4,.03418803
"223","2013",47,40,40,0,0,30,40,3,0,10,1,2,1,1,0,0,.75,.85106383,.075,0,.25,.025,.05,.025,13.55,0,15,0,0,0,0,0,542,40,16.9,6.6,28,2,92,0,0
"224","2013",84,70,70,0,0,58,70,7,1,11,2,4,1,1,0,0,.82857143,.83333333,.1,.01428571,.15714286,.02857143,.05714286,.01428571,12.248571,0,22,0,0,0,0,0,857.4,70,20.655172,9.3636364,44,2,264,20,.07575758
"225","2013",31,26.5,26,0,1,20.5,27,2,0,6,1,1,0,.96296296,0,.03703704,.77358491,.87096774,.0754717,0,.22641509,.03773585,.03773585,0,10.02963,0,6,0,0,0,0,0,270.8,27,17.707317,6.6666667,13,1,83,3,.03614458
"226","2013",76,65.5,65,0,1,51.5,66,4,1,13,0,5,1,.98484848,0,.01515152,.78625954,.86842105,.0610687,.01526718,.19847328,0,.07633588,.01526718,11.034848,0,24,0,0,0,0,0,728.3,66,17.417476,4.1538462,34,3,180,0,0
"227","2013",36,31,31,0,0,23,31,3,1,7,0,1,1,1,0,0,.74193548,.86111111,.09677419,.03225806,.22580645,0,.03225806,.03225806,15.345161,0,7,0,0,0,0,0,475.7,31,20.173913,4.4285714,21,1,102,8,.07843137
"228","2013",31,27,26,0,1,19,27,2,0,8,0,1,.5,.96296296,0,.03703704,.7037037,.87096774,.07407407,0,.2962963,0,.03703704,.01851852,8.0814815,0,13,0,0,0,0,0,218.2,27,18.684211,5.875,8,1,68,0,0
"229","2013",43,37,36,0,1,26,37,3,2,9,0,2,1,.97297297,0,.02702703,.7027027,.86046512,.08108108,.05405405,.24324324,0,.05405405,.02702703,11.632432,0,14,0,0,0,0,0,430.4,37,19.269231,6.3333333,21,2,130,0,0
"230","2013",68,58,58,0,0,42,58,5,1,15,1,3,1,1,0,0,.72413793,.85294118,.0862069,.01724138,.25862069,.01724138,.05172414,.01724138,13.744828,0,23,0,0,0,0,0,797.2,58,16.047619,8.4,38,2,269,47,.17472119
"231","2013",39,32,32,0,0,27,32,3,0,5,1,2,1,1,0,0,.84375,.82051282,.09375,0,.15625,.03125,.0625,.03125,14.075,0,11,0,0,0,0,0,450.4,32,19.62963,6.8,24,1,129,0,0
"232","2013",53,41,37,0,4,30,41,7,3,8,1,4,0,.90243902,0,.09756098,.73170732,.77358491,.17073171,.07317073,.19512195,.02439024,.09756098,0,12.668293,0,16,0,0,0,0,0,519.4,41,17.866667,10.375,22,1,187,35,.18716578
"233","2013",42,36.5,36,0,1,26.5,37,3,1,9,0,2,0,.97297297,0,.02702703,.7260274,.88095238,.08219178,.02739726,.24657534,0,.05479452,0,12.072973,0,10,0,0,0,0,0,446.7,37,15.924528,7.2222222,22,2,120,10,.08333333
"234","2013",41,37,37,0,0,30,37,2,0,7,0,2,0,1,0,0,.81081081,.90243902,.05405405,0,.18918919,0,.05405405,0,10.916216,0,14,0,0,0,0,0,403.9,37,20.333333,5.1428571,21,3,104,0,0
"235","2013",32,27,27,0,0,23,27,2,0,4,0,2,1,1,0,0,.85185185,.84375,.07407407,0,.14814815,0,.07407407,.03703704,15.148148,0,9,0,0,0,0,0,409,27,17.869565,6.75,22,1,120,0,0
"236","2013",57,49.5,50,0,0,37.5,50,3,0,12,0,3,1,1,0,0,.75757576,.87719298,.06060606,0,.24242424,0,.06060606,.02020202,12.092,0,22,1,0,0,0,0,604.6,50,15.946667,5.8333333,24,3,157,0,0
"237","2013",62,49,34,0,15,37,49,10,3,9,0,3,0,.69387755,0,.30612245,.75510204,.79032258,.20408163,.06122449,.18367347,0,.06122449,0,8.6081633,0,11,0,0,0,0,0,421.8,49,20.594595,12,11,1,251,85,.33864542
"238","2013",123,101,98,0,3,80,101,9,0,21,7,5,1,.97029703,0,.02970297,.79207921,.82113821,.08910891,0,.20792079,.06930693,.04950495,.00990099,13.028713,0,39,1,0,0,0,0,1315.9,101,19.1125,8.0952381,71,2,418,77,.18421053
