SchCode,Year,CountOfSSN,SumOfFTE,TeachersFullyLicCnt,TeachersProvCredCnt,TeachersEmgcyCredCnt,TeachersRegSum,TeachersHeadCnt,TeachersAdminSum,TeacherSupSum,TeacherSpedSum,TeachersMiscSum,TeachersCounsSum,TeachersLibrSum,TeachersFullyLicPct,TeachersProvCredPct,TeachersEmgcyCredPct,TeachersRegPct,TeachersHeadPct,TeachersAdminPct,TeachersSupPct,TeachersSpedPct,TeachersMiscPct,TeachersCounsPct,TeachersLibrPct,AvgTerm,AvgAge,MasterCnt,DoctorCnt,ClassesTaughtByNotHQT,TotalClassPeriods,ClassesTaughtByHQTPct,ClassesNotTaughtBYHQTPct,TotalTerm,RosterCount,RegularRatio,SPEDRatio,Staff5Years,PrincipalCount,TotalofPeriods,TotofPeriodsNotTaughtbyHQV6Z,ClassNotTaughtbyHQTchrs
"400","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,54,.17647059
"401","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,.0385
"401","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0
"402","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1,.0161
"402","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2,.04166667
"404","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,16,.0847
"404","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,12,.06382979
"405","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,8,.1481
"405","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2,.03571429
"406","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,.0233
"406","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,.02173913
"407","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0
"407","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0
"409","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0
"409","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,.01694915
"410","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0
"410","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0
"411","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,.0714
"411","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,4,.14285714
"412","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,.0417
"412","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,.04347826
"413","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,13,.0823
"413","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,2,.01282051
"414","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,21,.0792
"414","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,57,.19453925
"415","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,37,.245
"415","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,22,.15068493
"416","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,.0364
"416","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,.01724138
"417","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0
"417","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,.06451613
"418","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,65,.1578
"418","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,59,.14786967
"419","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,.2857
"419","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,.33333333
"420","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,27,.1139
"420","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,31,.12757202
"421","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,32,.2254
"421","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,24,.16783217
"422","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,.1333
"422","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,.17647059
"424","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,.0488
"424","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0
"425","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,.06
"425","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5,.09090909
"426","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0
"426","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0
"428","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,34,.1459
"428","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,26,.10441767
"429","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,.0488
"429","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2,.04761905
"430","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,25,.1479
"430","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,8,.05
"431","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0
"431","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,.05555556
"433","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,.0556
"433","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0
"434","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,10,.2041
"434","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,8,.14814815
"435","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,34,.1423
"435","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,20,.08510638
"447","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,13,.1102
"447","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,16,.12598425
"448","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,15,.0667
"448","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,15,.06072874
"451","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0
"451","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0
"452","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0
"452","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0
"453","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0
"453","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0
"454","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0
"454","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,.04
"455","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,19,.086
"455","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,29,.11507937
"456","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,53,.1834
"456","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,48,.16666667
"457","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,.0294
"457","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,.04878049
"458","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,.0526
"458","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,.04545455
"459","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0
"459","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,.05882353
"460","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0
"460","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,.06666667
"461","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,1
"461","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1
"462","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,23,.1597
"462","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,27,.18
"463","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0
"463","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,0
"464","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,13,.113
"464","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,12,.10434783
"466","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0
"466","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0
"470","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,39,.527
"470","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,42,.43298969
"475","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,93,.4061
"475","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,66,.33
"540","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,.1538
"540","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,.7
"541","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,.1562
"541","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7,.29166667
"542","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,20,.5405
"542","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,14,.36842105
"543","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,29,.5472
"543","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,21,.3442623
"544","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,28,.3457
"544","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,26,.31707317
"545","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,5,.1471
"545","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6,.09090909
"546","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,7,.1842
"546","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,17,.29824561
"547","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,.3333
"547","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,14,.42424242
"548","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,.0526
"548","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,.0625
"549","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,.4643
"549","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,14,.5
"551","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,25,.2874
"551","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,0
"554","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,29,.2816
"554","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,37,.30327869
"556","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,.4
"556","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,29,.82857143
"557","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,14,.4828
"557","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,.42857143
"560","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,.0357
"560","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,.17391304
"561","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,18,.5455
"561","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,95,.51075269
"562","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,19,.5758
"562","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,34,.60714286
"563","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6,.1538
"563","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,6,.3
"564","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,19,.6786
"564","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,32,.72727273
"565","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,20,.4651
"565","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,44,.75862069
"566","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,.7778
"566","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,21,.77777778
